province,source,sheet,year,period_type,period,category,value_millions,category_normalized
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,C.F.I. | Neta De | Ley Nº 26.075,178404.57,CFI | Neta
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),4036.244184,Compensación Consenso Fiscal
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,321.4225661404487,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,305.0077400836948,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Financ. | Educativo | Ley Nº 26.075,10774.533840311313,Financiamiento Educativo
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,744.2418,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,325.74690000000004,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1048.774,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 23.966 | Art. 30,60.2316,Ley Nº 23.966 | Art. 30
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 24.464 | FO.NA.VI.,1747.2021000000002,Ley Nº 24.464 | FO.NA.VI.
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,891.5786999999999,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,389.0016404705113,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,189179.1038403113,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,189180.82894031133,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | (1) + (2),199434.57767100603,Total | (1) + (2)
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | Recursos | Origen Nacional | (1),195398.333487006,Total | Recursos | Origen Nacional | (1)
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Transfer. | De Servicios | Ley | Nº 24.049,1.7251,Transfer. | De Servicios | Ley | Nº 24.049
Formosa,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Vialidad | Provincial,382.0975,Vialidad | Provincial
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,C.F.I. | Neta De | Ley Nº 26.075,153673.4497,CFI | Neta
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),3459.637872,Compensación Consenso Fiscal
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,20569.564604230687,Financiamiento Educativo
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,647.6703,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,547.5545,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1471.8663,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,84.5299,Ley Nº 23.966 | Art. 30
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,2936.9071,Ley Nº 24.464 | FO.NA.VI.
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1076.5445,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,174243.0143042307,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,174244.7394042307,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),185113.9252762307,Total | (1) + (2)
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),181654.2874042307,Total | Recursos | Origen Nacional | (1)
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,1.7251,Transfer. | De Servicios | Ley | Nº 24.049
Formosa,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,642.2754,Vialidad | Provincial
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,136586.1194,CFI | Neta
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),4036.244184,Compensación Consenso Fiscal
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,435.92000932252193,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,615.2290465559656,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,22528.57075701456,Financiamiento Educativo
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,664.6782,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,540.8032,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,711.3575,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,40.8536,Ley Nº 23.966 | Art. 30
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,2900.6956,Ley Nº 24.464 | FO.NA.VI.
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1018.2203,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,784.6525740791956,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,159114.69015701456,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,159116.41525701457,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),171501.62577097228,Total | (1) + (2)
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),167465.38158697227,Total | Recursos | Origen Nacional | (1)
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,1.7251,Transfer. | De Servicios | Ley | Nº 24.049
Formosa,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,634.3563,Vialidad | Provincial
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,468664.1391,CFI | Neta
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),11532.12624,Compensación Consenso Fiscal
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,757.3425754629707,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,920.2367866396604,F.E.D.E.I.
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,53872.6692,Financiamiento Educativo
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,6.6,Fondo | Compens. | de | Desequilib.
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,2056.5903,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,1414.1046,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,3231.9978,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 23.966 | Art. 30,185.6151,Ley Nº 23.966 | Art. 30
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 24.464 | FO.NA.VI.,7584.804800000001,Ley Nº 24.464 | FO.NA.VI.
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,2986.3435,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,1173.6542,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,522536.8083,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,522541.9836,Subtotal
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | (1) + (2),556050.1287021027,Total | (1) + (2)
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | Recursos | Origen Nacional | (1),544518.0024621027,Total | Recursos | Origen Nacional | (1)
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Transfer. | De Servicios | Ley | Nº 24.049,5.175299999999999,Transfer. | De Servicios | Ley | Nº 24.049
Formosa,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Vialidad | Provincial,1658.7292000000002,Vialidad | Provincial
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,C.F.I. | Neta De | Ley Nº 26.075,137273.7561,CFI | Neta
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),3908.490222,Compensación Consenso Fiscal
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,259.3765148781842,F.E.D.E.I.
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,246.1303373421243,F.E.D.E.I.
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Financ. | Educativo | Ley Nº 26.075,10366.0207089251,Financiamiento Educativo
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,254.2148,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,818.4876999999999,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 24.464 | FO.NA.VI.,1310.4016,Ley Nº 24.464 | FO.NA.VI.
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,695.7932,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,388.559975101652,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,147639.7768089251,Subtotal
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,147642.55180892508,Subtotal
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | (1) + (2),155950.930858247,Total | (1) + (2)
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | Recursos | Origen Nacional | (1),152042.44063624702,Total | Recursos | Origen Nacional | (1)
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Transfer. | De Servicios | Ley | Nº 24.049,2.775,Transfer. | De Servicios | Ley | Nº 24.049
Jujuy,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Vialidad | Provincial,424.7247,Vialidad | Provincial
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,C.F.I. | Neta De | Ley Nº 26.075,116193.6289,CFI | Neta
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),3350.134476,Compensación Consenso Fiscal
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,19789.675898857007,Financiamiento Educativo
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,427.3147,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1148.6787,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,2202.6803,Ley Nº 24.464 | FO.NA.VI.
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,840.1415999999999,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,135983.30479885702,Subtotal
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,135986.079798857,Subtotal
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),144671.15787485702,Total | (1) + (2)
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),141321.023398857,Total | Recursos | Origen Nacional | (1)
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,2.775,Transfer. | De Servicios | Ley | Nº 24.049
Jujuy,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,713.9283,Vialidad | Provincial
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,102502.4016,CFI | Neta
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),3908.490222,Compensación Consenso Fiscal
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,351.7718564137228,F.E.D.E.I.
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,496.46783630819226,F.E.D.E.I.
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,21674.406936843432,Financiamiento Educativo
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,422.046,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,555.1599,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,2175.5217,Ley Nº 24.464 | FO.NA.VI.
Jujuy,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,794.6251,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
