province,source,year,tax,value_millions
Misiones,serie_top_1984_2024_1.xlsx,2013,Ingresos Brutos,2112.00021
Misiones,serie_top_1984_2024_1.xlsx,2014,Ingresos Brutos,4058.138
Misiones,serie_top_1984_2024_1.xlsx,2015,Ingresos Brutos,5581.23055749
Misiones,serie_top_1984_2024_1.xlsx,2016,Ingresos Brutos,6982.3
Misiones,serie_top_1984_2024_1.xlsx,2017,Ingresos Brutos,8936.17
Misiones,serie_top_1984_2024_1.xlsx,2018,Ingresos Brutos,11947.263300210005
Misiones,serie_top_1984_2024_1.xlsx,2019,Ingresos Brutos,17372.40701778
Misiones,serie_top_1984_2024_1.xlsx,2020,Ingresos Brutos,31465.194009280003
Misiones,serie_top_1984_2024_1.xlsx,2021,Ingresos Brutos,60278.55194112999
Misiones,serie_top_1984_2024_1.xlsx,2022,Ingresos Brutos,113213.06
Misiones,serie_top_1984_2024_1.xlsx,2023,Ingresos Brutos,251480.78432491003
Misiones,serie_top_1984_2024_1.xlsx,2024,Ingresos Brutos,735495.27591003
Misiones,serie_top_1984_2024_1.xlsx,1984,Inmobiliario,3.27206
Misiones,serie_top_1984_2024_1.xlsx,1985,Inmobiliario,1.86853
Misiones,serie_top_1984_2024_1.xlsx,1986,Inmobiliario,5.249680000000001
Misiones,serie_top_1984_2024_1.xlsx,1987,Inmobiliario,4.801270000000001
Misiones,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,2.50541
Misiones,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,2.271
Misiones,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,4.93
Misiones,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,4.85415
Misiones,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,11.735
Misiones,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,9.9064
Misiones,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,11.7769
Misiones,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,11.0182
Misiones,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,10.93373
Misiones,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,12.5106
Misiones,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,13.49794
Misiones,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,13.8015
Misiones,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,15.96992
Misiones,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,11.7017
Misiones,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,14.71038
Misiones,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,17.13196
Misiones,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,24.46773
Misiones,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,26.52
Misiones,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,31.567490000000003
Misiones,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,32.51
Misiones,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,34.36
Misiones,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,29.15
Misiones,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,34.7
Misiones,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,41.425
Misiones,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,56.04894
Misiones,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,68.21553999999999
Misiones,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,103.925
Misiones,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,101.34007235
Misiones,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,129.71
Misiones,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,142.0
Misiones,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,195.8392585699999
Misiones,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,283.28814852
Misiones,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,469.34198949
Misiones,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,797.8654865699998
Misiones,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,1454.8999999999994
Misiones,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,2569.57669256
Misiones,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,6262.62350546
Misiones,serie_top_1984_2024_1.xlsx,1984,Otros,1.24195
Misiones,serie_top_1984_2024_1.xlsx,1985,Otros,1.10866
Misiones,serie_top_1984_2024_1.xlsx,1986,Otros,1.72621
Misiones,serie_top_1984_2024_1.xlsx,1987,Otros,1.2108800000000002
Misiones,serie_top_1984_2024_1.xlsx,1988,Otros,0.6501
Misiones,serie_top_1984_2024_1.xlsx,1989,Otros,1.34
Misiones,serie_top_1984_2024_1.xlsx,1990,Otros,0.4562
Misiones,serie_top_1984_2024_1.xlsx,1991,Otros,0.56345
Misiones,serie_top_1984_2024_1.xlsx,1992,Otros,0.8623999999999999
Misiones,serie_top_1984_2024_1.xlsx,1993,Otros,0.953
Misiones,serie_top_1984_2024_1.xlsx,1994,Otros,0.801
Misiones,serie_top_1984_2024_1.xlsx,1995,Otros,11.003
Misiones,serie_top_1984_2024_1.xlsx,1996,Otros,44.912
Misiones,serie_top_1984_2024_1.xlsx,1997,Otros,32.139900000000004
Misiones,serie_top_1984_2024_1.xlsx,1998,Otros,22.44407
Misiones,serie_top_1984_2024_1.xlsx,1999,Otros,9.5329
Misiones,serie_top_1984_2024_1.xlsx,2000,Otros,23.3103
Misiones,serie_top_1984_2024_1.xlsx,2001,Otros,29.1798
Misiones,serie_top_1984_2024_1.xlsx,2002,Otros,38.24438
Misiones,serie_top_1984_2024_1.xlsx,2003,Otros,19.62851
Misiones,serie_top_1984_2024_1.xlsx,2004,Otros,3.54314
Misiones,serie_top_1984_2024_1.xlsx,2005,Otros,3.41
Misiones,serie_top_1984_2024_1.xlsx,2006,Otros,3.80689
Misiones,serie_top_1984_2024_1.xlsx,2007,Otros,3.16
Misiones,serie_top_1984_2024_1.xlsx,2008,Otros,3.43
Misiones,serie_top_1984_2024_1.xlsx,2009,Otros,3.58
Misiones,serie_top_1984_2024_1.xlsx,2010,Otros,4.98
Misiones,serie_top_1984_2024_1.xlsx,2011,Otros,6.51
Misiones,serie_top_1984_2024_1.xlsx,2012,Otros,6.47126
Misiones,serie_top_1984_2024_1.xlsx,2013,Otros,10.1237
Misiones,serie_top_1984_2024_1.xlsx,2014,Otros,14.4955
Misiones,serie_top_1984_2024_1.xlsx,2015,Otros,20.747542100000004
Misiones,serie_top_1984_2024_1.xlsx,2016,Otros,29.14
Misiones,serie_top_1984_2024_1.xlsx,2017,Otros,40.79
Misiones,serie_top_1984_2024_1.xlsx,2018,Otros,49.87759611
Misiones,serie_top_1984_2024_1.xlsx,2019,Otros,79.18696281999999
Misiones,serie_top_1984_2024_1.xlsx,2020,Otros,106.27318811000002
Misiones,serie_top_1984_2024_1.xlsx,2021,Otros,189.71960137000005
Misiones,serie_top_1984_2024_1.xlsx,2022,Otros,282.2799999999999
Misiones,serie_top_1984_2024_1.xlsx,2023,Otros,590.6391932900001
Misiones,serie_top_1984_2024_1.xlsx,2024,Otros,1829.65228989
Misiones,serie_top_1984_2024_1.xlsx,1984,Sellos,5.1111
Misiones,serie_top_1984_2024_1.xlsx,1985,Sellos,6.331189999999999
Misiones,serie_top_1984_2024_1.xlsx,1986,Sellos,11.41575
Misiones,serie_top_1984_2024_1.xlsx,1987,Sellos,8.874600000000001
Misiones,serie_top_1984_2024_1.xlsx,1988,Sellos,5.474729999999999
Misiones,serie_top_1984_2024_1.xlsx,1989,Sellos,1.61
Misiones,serie_top_1984_2024_1.xlsx,1990,Sellos,0.81
Misiones,serie_top_1984_2024_1.xlsx,1991,Sellos,6.13243
Misiones,serie_top_1984_2024_1.xlsx,1992,Sellos,10.3534
Misiones,serie_top_1984_2024_1.xlsx,1993,Sellos,11.7212
Misiones,serie_top_1984_2024_1.xlsx,1994,Sellos,10.9854
Misiones,serie_top_1984_2024_1.xlsx,1995,Sellos,8.3047
Misiones,serie_top_1984_2024_1.xlsx,1996,Sellos,8.25154
Misiones,serie_top_1984_2024_1.xlsx,1997,Sellos,9.8731
Misiones,serie_top_1984_2024_1.xlsx,1998,Sellos,10.07914
Misiones,serie_top_1984_2024_1.xlsx,1999,Sellos,9.1438
Misiones,serie_top_1984_2024_1.xlsx,2000,Sellos,9.27018
Misiones,serie_top_1984_2024_1.xlsx,2001,Sellos,6.790100000000001
Misiones,serie_top_1984_2024_1.xlsx,2002,Sellos,6.652010000000001
Misiones,serie_top_1984_2024_1.xlsx,2003,Sellos,10.91926
Misiones,serie_top_1984_2024_1.xlsx,2004,Sellos,15.11696
Misiones,serie_top_1984_2024_1.xlsx,2005,Sellos,18.3
Misiones,serie_top_1984_2024_1.xlsx,2006,Sellos,28.84607
Misiones,serie_top_1984_2024_1.xlsx,2007,Sellos,50.77
Misiones,serie_top_1984_2024_1.xlsx,2008,Sellos,56.97
Misiones,serie_top_1984_2024_1.xlsx,2009,Sellos,54.54
Misiones,serie_top_1984_2024_1.xlsx,2010,Sellos,86.45
Misiones,serie_top_1984_2024_1.xlsx,2011,Sellos,123.53
Misiones,serie_top_1984_2024_1.xlsx,2012,Sellos,151.21643
Misiones,serie_top_1984_2024_1.xlsx,2013,Sellos,224.93195
Misiones,serie_top_1984_2024_1.xlsx,2014,Sellos,283.97
Misiones,serie_top_1984_2024_1.xlsx,2015,Sellos,373.10964326
Misiones,serie_top_1984_2024_1.xlsx,2016,Sellos,475.85
Misiones,serie_top_1984_2024_1.xlsx,2017,Sellos,702.77
Misiones,serie_top_1984_2024_1.xlsx,2018,Sellos,949.57795142
Misiones,serie_top_1984_2024_1.xlsx,2019,Sellos,1038.96443391
Misiones,serie_top_1984_2024_1.xlsx,2020,Sellos,1460.9621512899998
Misiones,serie_top_1984_2024_1.xlsx,2021,Sellos,2863.50368451
Misiones,serie_top_1984_2024_1.xlsx,2022,Sellos,4733.78
Misiones,serie_top_1984_2024_1.xlsx,2023,Sellos,10401.21931976
Misiones,serie_top_1984_2024_1.xlsx,2024,Sellos,29654.36318818
Misiones,serie_top_1984_2024_1.xlsx,1984,Total,33.53262000000001
Misiones,serie_top_1984_2024_1.xlsx,1985,Total,32.5622
Misiones,serie_top_1984_2024_1.xlsx,1986,Total,47.86693
Misiones,serie_top_1984_2024_1.xlsx,1987,Total,45.668420000000005
Misiones,serie_top_1984_2024_1.xlsx,1988,Total,33.65785
Misiones,serie_top_1984_2024_1.xlsx,1989,Total,23.317
Misiones,serie_top_1984_2024_1.xlsx,1990,Total,33.5222
Misiones,serie_top_1984_2024_1.xlsx,1991,Total,40.499880000000005
Misiones,serie_top_1984_2024_1.xlsx,1992,Total,73.29379999999999
Misiones,serie_top_1984_2024_1.xlsx,1993,Total,78.0928
Misiones,serie_top_1984_2024_1.xlsx,1994,Total,82.0964
Misiones,serie_top_1984_2024_1.xlsx,1995,Total,83.6983
Misiones,serie_top_1984_2024_1.xlsx,1996,Total,117.05011
Misiones,serie_top_1984_2024_1.xlsx,1997,Total,120.185
Misiones,serie_top_1984_2024_1.xlsx,1998,Total,113.72938
Misiones,serie_top_1984_2024_1.xlsx,1999,Total,99.03767
Misiones,serie_top_1984_2024_1.xlsx,2000,Total,112.98204
Misiones,serie_top_1984_2024_1.xlsx,2001,Total,107.1314
Misiones,serie_top_1984_2024_1.xlsx,2002,Total,149.91186
Misiones,serie_top_1984_2024_1.xlsx,2003,Total,166.56500000000003
Misiones,serie_top_1984_2024_1.xlsx,2004,Total,208.68695
Misiones,serie_top_1984_2024_1.xlsx,2005,Total,256.95000000000005
Misiones,serie_top_1984_2024_1.xlsx,2006,Total,370.81403000000006
Misiones,serie_top_1984_2024_1.xlsx,2007,Total,499.5100000000001
Misiones,serie_top_1984_2024_1.xlsx,2008,Total,709.1800000000001
Misiones,serie_top_1984_2024_1.xlsx,2009,Total,692.04
Misiones,serie_top_1984_2024_1.xlsx,2010,Total,911.0500000000002
Misiones,serie_top_1984_2024_1.xlsx,2011,Total,1308.135
Misiones,serie_top_1984_2024_1.xlsx,2012,Total,1841.5889
Misiones,serie_top_1984_2024_1.xlsx,2013,Total,2438.5313500000007
Misiones,serie_top_1984_2024_1.xlsx,2014,Total,4494.035800000001
Misiones,serie_top_1984_2024_1.xlsx,2015,Total,6122.818609909999
Misiones,serie_top_1984_2024_1.xlsx,2016,Total,7684.390000000001
Misiones,serie_top_1984_2024_1.xlsx,2017,Total,9921.72
Misiones,serie_top_1984_2024_1.xlsx,2018,Total,13258.396616860004
Misiones,serie_top_1984_2024_1.xlsx,2019,Total,18933.48875341
Misiones,serie_top_1984_2024_1.xlsx,2020,Total,33735.24119854
Misiones,serie_top_1984_2024_1.xlsx,2021,Total,64519.67369648999
Misiones,serie_top_1984_2024_1.xlsx,2022,Total,120452.88999999998
Misiones,serie_top_1984_2024_1.xlsx,2023,Total,266311.97541207995
Misiones,serie_top_1984_2024_1.xlsx,2024,Total,777299.91239419
Neuquén,serie_top_1984_2024_1.xlsx,1984,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1985,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1986,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1987,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1988,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1989,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1990,Automotores,8.49714
Neuquén,serie_top_1984_2024_1.xlsx,1991,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1992,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1993,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1994,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1995,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1996,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1997,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1998,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1999,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2000,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2001,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2002,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2003,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2004,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2005,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2006,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2007,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2008,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2009,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2010,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2011,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2012,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2013,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2014,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2015,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2016,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2017,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2018,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2019,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2020,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2021,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2022,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2023,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,2024,Automotores,0.0
Neuquén,serie_top_1984_2024_1.xlsx,1984,Ingresos Brutos,15.47659
Neuquén,serie_top_1984_2024_1.xlsx,1985,Ingresos Brutos,18.5389
Neuquén,serie_top_1984_2024_1.xlsx,1986,Ingresos Brutos,22.38041
Neuquén,serie_top_1984_2024_1.xlsx,1987,Ingresos Brutos,26.18
Neuquén,serie_top_1984_2024_1.xlsx,1988,Ingresos Brutos,18.67753
Neuquén,serie_top_1984_2024_1.xlsx,1989,Ingresos Brutos,16.12103
Neuquén,serie_top_1984_2024_1.xlsx,1990,Ingresos Brutos,23.291220000000003
Neuquén,serie_top_1984_2024_1.xlsx,1991,Ingresos Brutos,32.0165
Neuquén,serie_top_1984_2024_1.xlsx,1992,Ingresos Brutos,57.756
Neuquén,serie_top_1984_2024_1.xlsx,1993,Ingresos Brutos,62.39527
Neuquén,serie_top_1984_2024_1.xlsx,1994,Ingresos Brutos,82.53072
Neuquén,serie_top_1984_2024_1.xlsx,1995,Ingresos Brutos,91.21888
Neuquén,serie_top_1984_2024_1.xlsx,1996,Ingresos Brutos,95.13137
Neuquén,serie_top_1984_2024_1.xlsx,1997,Ingresos Brutos,107.142
Neuquén,serie_top_1984_2024_1.xlsx,1998,Ingresos Brutos,111.46942
Neuquén,serie_top_1984_2024_1.xlsx,1999,Ingresos Brutos,108.86604
Neuquén,serie_top_1984_2024_1.xlsx,2000,Ingresos Brutos,124.8669
Neuquén,serie_top_1984_2024_1.xlsx,2001,Ingresos Brutos,135.57479
Neuquén,serie_top_1984_2024_1.xlsx,2002,Ingresos Brutos,164.27519
Neuquén,serie_top_1984_2024_1.xlsx,2003,Ingresos Brutos,239.35
Neuquén,serie_top_1984_2024_1.xlsx,2004,Ingresos Brutos,300.3
Neuquén,serie_top_1984_2024_1.xlsx,2005,Ingresos Brutos,392.16914
Neuquén,serie_top_1984_2024_1.xlsx,2006,Ingresos Brutos,498.66429
Neuquén,serie_top_1984_2024_1.xlsx,2007,Ingresos Brutos,640.53328
Neuquén,serie_top_1984_2024_1.xlsx,2008,Ingresos Brutos,819.6477600000001
Neuquén,serie_top_1984_2024_1.xlsx,2009,Ingresos Brutos,831.708697
Neuquén,serie_top_1984_2024_1.xlsx,2010,Ingresos Brutos,1192.81071
Neuquén,serie_top_1984_2024_1.xlsx,2011,Ingresos Brutos,1741.6466
Neuquén,serie_top_1984_2024_1.xlsx,2012,Ingresos Brutos,2240.35848
Neuquén,serie_top_1984_2024_1.xlsx,2013,Ingresos Brutos,3225.967232
Neuquén,serie_top_1984_2024_1.xlsx,2014,Ingresos Brutos,5027.29904
Neuquén,serie_top_1984_2024_1.xlsx,2015,Ingresos Brutos,6542.617927
Neuquén,serie_top_1984_2024_1.xlsx,2016,Ingresos Brutos,9540.398565
Neuquén,serie_top_1984_2024_1.xlsx,2017,Ingresos Brutos,11501.405953
Neuquén,serie_top_1984_2024_1.xlsx,2018,Ingresos Brutos,20707.499752
Neuquén,serie_top_1984_2024_1.xlsx,2019,Ingresos Brutos,33058.98253695
Neuquén,serie_top_1984_2024_1.xlsx,2020,Ingresos Brutos,34566.6427595
Neuquén,serie_top_1984_2024_1.xlsx,2021,Ingresos Brutos,62297.64126664
Neuquén,serie_top_1984_2024_1.xlsx,2022,Ingresos Brutos,114190.38747749
Neuquén,serie_top_1984_2024_1.xlsx,2023,Ingresos Brutos,292506.8
Neuquén,serie_top_1984_2024_1.xlsx,2024,Ingresos Brutos,1073279.0
Neuquén,serie_top_1984_2024_1.xlsx,1984,Inmobiliario,2.7943800000000003
Neuquén,serie_top_1984_2024_1.xlsx,1985,Inmobiliario,3.24501
Neuquén,serie_top_1984_2024_1.xlsx,1986,Inmobiliario,4.368810000000001
Neuquén,serie_top_1984_2024_1.xlsx,1987,Inmobiliario,3.51759
Neuquén,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,4.32787
Neuquén,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,1.83667
Neuquén,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,2.5454
Neuquén,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,3.4284
Neuquén,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,8.455
Neuquén,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,13.01258
Neuquén,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,10.129
Neuquén,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,11.178870000000002
Neuquén,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,11.65834
Neuquén,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,12.102
Neuquén,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,13.58771
Neuquén,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,12.17416
Neuquén,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,13.48198
Neuquén,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,15.28119
Neuquén,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,14.54817
Neuquén,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,18.37
Neuquén,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,22.21
Neuquén,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,18.08231
Neuquén,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,35.77169
Neuquén,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,37.834
Neuquén,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,41.27802
Neuquén,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,53.0996
Neuquén,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,74.71382000000001
Neuquén,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,91.18283
Neuquén,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,124.86116
Neuquén,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,161.808076
Neuquén,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,206.94266
Neuquén,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,304.222841
Neuquén,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,408.862289
Neuquén,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,581.668485
Neuquén,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,728.499595
Neuquén,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,982.04241124
Neuquén,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,1167.07232544
Neuquén,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,2070.31594868
Neuquén,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,3411.2036030500003
Neuquén,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,6195.8
Neuquén,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,20072.9
