province,source,category,value_millions,year,period_type,period,category_normalized
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0438,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Formosa,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,2.347,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,3.9996,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Formosa,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,4.252800000000001,2003,year,2003,VIALIDAD | PROVINCIAL
Formosa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3.0394,2003,year,2003,F.E.D.E.I.
Formosa,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,21.9258,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
Formosa,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,8.0224,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Formosa,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
Formosa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,4.2829,2003,year,2003,F.E.D.E.I.
Formosa,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.475900000000003,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
Formosa,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,3.096,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Formosa,serie_ron_2003_2025.xlsx,T O T A L,665.1026999999999,2003,year,2003,Total | (1) + (2)
Jujuy,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,360.5749,2003,year,2003,CFI | Neta
Jujuy,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,33.3,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Jujuy,serie_ron_2003_2025.xlsx,S U B - | T O T A L,393.8749,2003,year,2003,S U B - | T O T A L
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,24.9264,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Jujuy,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,27.0926,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
Jujuy,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,12.5622,2003,year,2003,LEY | Nº 24.699
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,24.0669,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Jujuy,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,0.0,2003,year,2003,LEY Nº 23.966 | Art. 30
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0399,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Jujuy,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,0.0,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Jujuy,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,3.1213,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Jujuy,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,4.8493,2003,year,2003,VIALIDAD | PROVINCIAL
Jujuy,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.4524,2003,year,2003,F.E.D.E.I.
Jujuy,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,16.4444,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
Jujuy,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,5.8951,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Jujuy,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
Jujuy,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3.4562,2003,year,2003,F.E.D.E.I.
Jujuy,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.475900000000003,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
Jujuy,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,2.4162,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Jujuy,serie_ron_2003_2025.xlsx,T O T A L,547.6736999999999,2003,year,2003,Total | (1) + (2)
La Pampa,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,238.3461,2003,year,2003,CFI | Neta
La Pampa,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,19.2,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
La Pampa,serie_ron_2003_2025.xlsx,S U B - | T O T A L,257.5461,2003,year,2003,S U B - | T O T A L
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,4.8053,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
La Pampa,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,17.9086,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
La Pampa,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,8.303,2003,year,2003,LEY | Nº 24.699
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,15.9086,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
La Pampa,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,1.2812,2003,year,2003,LEY Nº 23.966 | Art. 30
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0331,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
La Pampa,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,1.6979000000000002,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
La Pampa,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,2.0633000000000004,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
La Pampa,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,6.4684,2003,year,2003,VIALIDAD | PROVINCIAL
La Pampa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.1758,2003,year,2003,F.E.D.E.I.
La Pampa,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,10.9629,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
La Pampa,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,7.4719,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
La Pampa,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
La Pampa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3.0681,2003,year,2003,F.E.D.E.I.
La Pampa,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,30.0863,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
La Pampa,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,1.5971,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
La Pampa,serie_ron_2003_2025.xlsx,T O T A L,371.3776,2003,year,2003,Total | (1) + (2)
La Rioja,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,262.7919,2003,year,2003,CFI | Neta
La Rioja,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,20.3,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
La Rioja,serie_ron_2003_2025.xlsx,S U B - | T O T A L,283.0919,2003,year,2003,S U B - | T O T A L
La Rioja,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,8.212200000000001,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
La Rioja,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,19.7454,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
La Rioja,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,9.1548,2003,year,2003,LEY | Nº 24.699
La Rioja,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,17.5403,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
La Rioja,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,0.0,2003,year,2003,LEY Nº 23.966 | Art. 30
La Rioja,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0322,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
La Rioja,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,0.0,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
La Rioja,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,2.2749,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
La Rioja,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,6.244,2003,year,2003,VIALIDAD | PROVINCIAL
La Rioja,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.8682,2003,year,2003,F.E.D.E.I.
La Rioja,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,10.9629,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
La Rioja,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,5.619800000000001,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
La Rioja,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
La Rioja,serie_ron_2003_2025.xlsx,F.E.D.E.I.,4.0423,2003,year,2003,F.E.D.E.I.
La Rioja,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.475900000000003,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
La Rioja,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,1.761,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
La Rioja,serie_ron_2003_2025.xlsx,T O T A L,398.0258,2003,year,2003,Total | (1) + (2)
Mendoza,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,529.2506,2003,year,2003,CFI | Neta
Mendoza,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,61.7,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Mendoza,serie_ron_2003_2025.xlsx,S U B - | T O T A L,590.9506,2003,year,2003,S U B - | T O T A L
Mendoza,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,34.1706,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Mendoza,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,39.7661,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
Mendoza,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,18.4376,2003,year,2003,LEY | Nº 24.699
Mendoza,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,35.325300000000006,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Mendoza,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,0.0,2003,year,2003,LEY Nº 23.966 | Art. 30
Mendoza,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0684,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Mendoza,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,0.0,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Mendoza,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,4.581600000000001,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Mendoza,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,10.1854,2003,year,2003,VIALIDAD | PROVINCIAL
Mendoza,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.266,2003,year,2003,F.E.D.E.I.
Mendoza,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,21.9258,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
Mendoza,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,4.2535,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Mendoza,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
Mendoza,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3.1376,2003,year,2003,F.E.D.E.I.
Mendoza,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.475900000000003,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
Mendoza,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,3.5465,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Mendoza,serie_ron_2003_2025.xlsx,T O T A L,795.0909,2003,year,2003,Total | (1) + (2)
Misiones,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,419.2447,2003,year,2003,CFI | Neta
Misiones,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,34.1,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Misiones,serie_ron_2003_2025.xlsx,S U B - | T O T A L,453.3447,2003,year,2003,S U B - | T O T A L
Misiones,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,36.3892,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Misiones,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,31.5001,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
Misiones,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,14.606,2003,year,2003,LEY | Nº 24.699
Misiones,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,27.9829,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Misiones,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,2.0764,2003,year,2003,LEY Nº 23.966 | Art. 30
Misiones,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.051,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Misiones,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,2.7516,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Misiones,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,3.6292,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Misiones,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,9.1781,2003,year,2003,VIALIDAD | PROVINCIAL
Misiones,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3.4176,2003,year,2003,F.E.D.E.I.
Misiones,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,25.7629,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
Misiones,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,6.3391,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Misiones,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
Misiones,serie_ron_2003_2025.xlsx,F.E.D.E.I.,4.8611,2003,year,2003,F.E.D.E.I.
Misiones,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,26.475900000000003,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
Misiones,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,2.8093000000000004,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Misiones,serie_ron_2003_2025.xlsx,T O T A L,651.1750999999999,2003,year,2003,Total | (1) + (2)
Neuquén,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,220.2766,2003,year,2003,CFI | Neta
Neuquén,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,17.4,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Neuquén,serie_ron_2003_2025.xlsx,S U B - | T O T A L,237.6766,2003,year,2003,S U B - | T O T A L
Neuquén,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,11.2695,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Neuquén,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,16.5508,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
Neuquén,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,7.6741,2003,year,2003,LEY | Nº 24.699
Neuquén,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,14.7026,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Neuquén,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,0.9338,2003,year,2003,LEY Nº 23.966 | Art. 30
Neuquén,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0451,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Neuquén,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,1.2375,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Neuquén,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,1.9068,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Neuquén,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,6.674300000000001,2003,year,2003,VIALIDAD | PROVINCIAL
Neuquén,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.5578000000000003,2003,year,2003,F.E.D.E.I.
Neuquén,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,23.5703,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
Neuquén,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,4.937399999999999,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Neuquén,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
Neuquén,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3.604,2003,year,2003,F.E.D.E.I.
Neuquén,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,30.0863,2003,year,2003,FONDO | COMPENS. | DE | DESEQUILIB.
Neuquén,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,1.476,2003,year,2003,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Neuquén,serie_ron_2003_2025.xlsx,T O T A L,364.9029000000001,2003,year,2003,Total | (1) + (2)
Río Negro,serie_ron_2003_2025.xlsx,COPARTIC. | FEDERAL DE | IMPUESTOS | LEY N° 23.548,320.23940000000005,2003,year,2003,CFI | Neta
Río Negro,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,14.6,2003,year,2003,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Río Negro,serie_ron_2003_2025.xlsx,S U B - | T O T A L,334.8394,2003,year,2003,S U B - | T O T A L
Río Negro,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,16.1062,2003,year,2003,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Río Negro,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,24.0617,2003,year,2003,EXC. OB. CARACT. | SOCIAL A BS. AS.
Río Negro,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,11.1559,2003,year,2003,LEY | Nº 24.699
Río Negro,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,21.3747,2003,year,2003,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Río Negro,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,0.0,2003,year,2003,LEY Nº 23.966 | Art. 30
Río Negro,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0523,2003,year,2003,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Río Negro,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,0.0,2003,year,2003,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Río Negro,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,2.7722,2003,year,2003,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Río Negro,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,5.600899999999999,2003,year,2003,VIALIDAD | PROVINCIAL
Río Negro,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.3761,2003,year,2003,F.E.D.E.I.
Río Negro,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,24.6666,2003,year,2003,LEY Nº 24.464 | FO.NA.VI.
Río Negro,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,4.4173,2003,year,2003,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Río Negro,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2003,year,2003,TRANSF. A EMP. | ENERG. ELECT.
